seed,repetition,opponent,target_avg,opponent_avg,margin
3,1,per_ddc,2.315,0.69,1.625
3,1,mistrust,1.015,1.015,0.0
3,1,WSLS,3.0,2.975,0.02499999999999991
3,1,TFTT,3.02,2.97,0.04999999999999982
3,1,hard_tft,3.0,2.975,0.02499999999999991
3,1,slow_tft,3.02,2.97,0.04999999999999982
3,1,GrdTFT,3.0,2.975,0.02499999999999991
3,1,prober,1.065,1.04,0.02499999999999991
3,1,mem2,3.0,2.975,0.02499999999999991
3,1,grok:grok-3-mini,3.0,2.975,0.02499999999999991
3,1,Tideman & Chieruzzi,2.98,2.98,0.0
3,1,Nydegger,3.02,2.97,0.04999999999999982
3,1,Grofman,3.0,2.975,0.02499999999999991
3,1,Shubik,3.0,2.975,0.02499999999999991
3,1,Stein & Rapoport: 0.05,2.98,2.98,0.0
3,1,GRIM,3.0,2.975,0.02499999999999991
3,1,Davis: 10,3.0,2.975,0.02499999999999991
3,1,Graaskamp: 0.05,2.825,3.1,-0.2749999999999999
3,1,Downing,3.01,2.935,0.07499999999999973
3,1,"Feld: 1.0, 0.5, 200",1.445,1.645,-0.19999999999999996
3,1,Joss: 0.9,1.155,1.23,-0.07499999999999996
3,1,Tullock,2.46,2.485,-0.02499999999999991
3,1,Anonymous,2.475,2.0,0.4750000000000001
3,1,Random: 0.5,2.36,2.035,0.32499999999999973
3,2,Cu,3.02,2.97,0.04999999999999982
3,2,Du,0.995,1.02,-0.025000000000000022
3,2,Tit For Tat,3.0,2.975,0.02499999999999991
3,2,spiteful,3.0,2.975,0.02499999999999991
3,2,soft_majo,3.02,2.97,0.04999999999999982
3,2,hard_majo,1.015,1.015,0.0
3,2,per_cd,2.73,1.555,1.175
3,2,per_ccd,2.79,2.49,0.2999999999999998
3,2,per_ddc,2.315,0.69,1.625
3,2,mistrust,1.015,1.015,0.0
3,2,WSLS,3.0,2.975,0.02499999999999991
3,2,TFTT,3.02,2.97,0.04999999999999982
3,2,hard_tft,3.0,2.975,0.02499999999999991
3,2,slow_tft,3.02,2.97,0.04999999999999982
3,2,GrdTFT,3.0,2.975,0.02499999999999991
3,2,prober,1.065,1.04,0.02499999999999991
3,2,mem2,3.0,2.975,0.02499999999999991
3,2,grok:grok-3-mini,3.0,2.975,0.02499999999999991
3,2,Tideman & Chieruzzi,2.98,2.98,0.0
3,2,Nydegger,3.02,2.97,0.04999999999999982
3,2,Grofman,3.02,2.97,0.04999999999999982
3,2,Shubik,3.0,2.975,0.02499999999999991
3,2,Stein & Rapoport: 0.05,2.98,2.98,0.0
3,2,GRIM,3.0,2.975,0.02499999999999991
3,2,Davis: 10,3.0,2.975,0.02499999999999991
3,2,Graaskamp: 0.05,2.81,3.11,-0.2999999999999998
3,2,Downing,3.01,2.935,0.07499999999999973
3,2,"Feld: 1.0, 0.5, 200",1.815,2.065,-0.25
3,2,Joss: 0.9,1.065,1.065,0.0
3,2,Tullock,2.67,3.195,-0.5249999999999999
3,2,Anonymous,2.51,2.11,0.3999999999999999
3,2,Random: 0.5,2.34,1.74,0.5999999999999999
3,3,Cu,3.02,2.97,0.04999999999999982
3,3,Du,0.995,1.02,-0.025000000000000022
3,3,Tit For Tat,3.0,2.975,0.02499999999999991
3,3,spiteful,3.0,2.975,0.02499999999999991
3,3,soft_majo,3.02,2.97,0.04999999999999982
3,3,hard_majo,1.015,1.015,0.0
3,3,per_cd,2.73,1.555,1.175
3,3,per_ccd,2.79,2.49,0.2999999999999998
3,3,per_ddc,2.315,0.69,1.625
3,3,mistrust,1.015,1.015,0.0
3,3,WSLS,3.0,2.975,0.02499999999999991
3,3,TFTT,3.02,2.97,0.04999999999999982
3,3,hard_tft,3.0,2.975,0.02499999999999991
3,3,slow_tft,3.02,2.97,0.04999999999999982
3,3,GrdTFT,3.0,2.975,0.02499999999999991
3,3,prober,1.065,1.04,0.02499999999999991
3,3,mem2,3.0,2.975,0.02499999999999991
3,3,grok:grok-3-mini,3.0,2.975,0.02499999999999991
3,3,Tideman & Chieruzzi,2.98,2.98,0.0
3,3,Nydegger,3.02,2.97,0.04999999999999982
3,3,Grofman,3.0,2.975,0.02499999999999991
3,3,Shubik,3.0,2.975,0.02499999999999991
3,3,Stein & Rapoport: 0.05,2.98,2.98,0.0
3,3,GRIM,3.0,2.975,0.02499999999999991
3,3,Davis: 10,3.0,2.975,0.02499999999999991
3,3,Graaskamp: 0.05,2.81,3.11,-0.2999999999999998
3,3,Downing,3.01,2.935,0.07499999999999973
3,3,"Feld: 1.0, 0.5, 200",1.89,2.165,-0.27500000000000013
3,3,Joss: 0.9,2.025,2.275,-0.25
3,3,Tullock,2.775,3.125,-0.3500000000000001
3,3,Anonymous,2.42,1.645,0.7749999999999999
3,3,Random: 0.5,2.365,1.915,0.4500000000000002
3,4,Cu,3.02,2.97,0.04999999999999982
3,4,Du,0.995,1.02,-0.025000000000000022
3,4,Tit For Tat,3.0,2.975,0.02499999999999991
3,4,spiteful,3.0,2.975,0.02499999999999991
3,4,soft_majo,3.02,2.97,0.04999999999999982
3,4,hard_majo,1.015,1.015,0.0
3,4,per_cd,2.73,1.555,1.175
3,4,per_ccd,2.79,2.49,0.2999999999999998
3,4,per_ddc,2.315,0.69,1.625
3,4,mistrust,1.015,1.015,0.0
3,4,WSLS,3.0,2.975,0.02499999999999991
3,4,TFTT,3.02,2.97,0.04999999999999982
3,4,hard_tft,3.0,2.975,0.02499999999999991
3,4,slow_tft,3.02,2.97,0.04999999999999982
3,4,GrdTFT,3.0,2.975,0.02499999999999991
3,4,prober,1.065,1.04,0.02499999999999991
3,4,mem2,3.0,2.975,0.02499999999999991
3,4,grok:grok-3-mini,3.0,2.975,0.02499999999999991
3,4,Tideman & Chieruzzi,2.98,2.98,0.0
3,4,Nydegger,3.02,2.97,0.04999999999999982
3,4,Grofman,3.0,2.975,0.02499999999999991
3,4,Shubik,3.0,2.975,0.02499999999999991
3,4,Stein & Rapoport: 0.05,2.98,2.98,0.0
3,4,GRIM,3.0,2.975,0.02499999999999991
3,4,Davis: 10,3.0,2.975,0.02499999999999991
3,4,Graaskamp: 0.05,2.795,3.12,-0.3250000000000002
3,4,Downing,3.01,2.935,0.07499999999999973
3,4,"Feld: 1.0, 0.5, 200",1.49,1.615,-0.125
3,4,Joss: 0.9,1.11,1.135,-0.02499999999999991
3,4,Tullock,2.81,3.11,-0.2999999999999998
3,4,Anonymous,2.425,1.925,0.4999999999999998
3,4,Random: 0.5,2.325,1.675,0.6500000000000001
4,0,Cu,3.02,2.97,0.04999999999999982
4,0,Du,0.995,1.02,-0.025000000000000022
4,0,Tit For Tat,3.0,2.975,0.02499999999999991
4,0,spiteful,3.0,2.975,0.02499999999999991
4,0,soft_majo,3.02,2.97,0.04999999999999982
4,0,hard_majo,1.015,1.015,0.0
4,0,per_cd,2.73,1.555,1.175
4,0,per_ccd,2.79,2.49,0.2999999999999998
4,0,per_ddc,2.315,0.69,1.625
4,0,mistrust,1.015,1.015,0.0
4,0,WSLS,3.0,2.975,0.02499999999999991
4,0,TFTT,3.02,2.97,0.04999999999999982
4,0,hard_tft,3.0,2.975,0.02499999999999991
4,0,slow_tft,3.02,2.97,0.04999999999999982
4,0,GrdTFT,3.0,2.975,0.02499999999999991
4,0,prober,1.065,1.04,0.02499999999999991
4,0,mem2,3.0,2.975,0.02499999999999991
4,0,grok:grok-3-mini,3.0,2.975,0.02499999999999991
4,0,Tideman & Chieruzzi,2.98,2.98,0.0
4,0,Nydegger,3.02,2.97,0.04999999999999982
4,0,Grofman,3.0,2.975,0.02499999999999991
4,0,Shubik,3.0,2.975,0.02499999999999991
4,0,Stein & Rapoport: 0.05,2.98,2.98,0.0
4,0,GRIM,3.0,2.975,0.02499999999999991
4,0,Davis: 10,3.0,2.975,0.02499999999999991
4,0,Graaskamp: 0.05,2.825,3.1,-0.2749999999999999
4,0,Downing,3.01,2.935,0.07499999999999973
4,0,"Feld: 1.0, 0.5, 200",2.04,2.19,-0.1499999999999999
4,0,Joss: 0.9,2.745,3.145,-0.3999999999999999
4,0,Tullock,1.345,1.345,0.0
4,0,Anonymous,2.415,1.965,0.44999999999999996
4,0,Random: 0.5,2.48,2.155,0.3250000000000002
4,1,Cu,3.02,2.97,0.04999999999999982
4,1,Du,0.995,1.02,-0.025000000000000022
4,1,Tit For Tat,3.0,2.975,0.02499999999999991
4,1,spiteful,3.0,2.975,0.02499999999999991
4,1,soft_majo,3.02,2.97,0.04999999999999982
4,1,hard_majo,1.015,1.015,0.0
4,1,per_cd,2.73,1.555,1.175
4,1,per_ccd,2.79,2.49,0.2999999999999998
4,1,per_ddc,2.315,0.69,1.625
4,1,mistrust,1.015,1.015,0.0
4,1,WSLS,3.0,2.975,0.02499999999999991
4,1,TFTT,3.02,2.97,0.04999999999999982
4,1,hard_tft,3.0,2.975,0.02499999999999991
4,1,slow_tft,3.02,2.97,0.04999999999999982
4,1,GrdTFT,3.0,2.975,0.02499999999999991
4,1,prober,1.065,1.04,0.02499999999999991
4,1,mem2,3.0,2.975,0.02499999999999991
4,1,grok:grok-3-mini,3.0,2.975,0.02499999999999991
4,1,Tideman & Chieruzzi,2.98,2.98,0.0
4,1,Nydegger,3.02,2.97,0.04999999999999982
4,1,Grofman,3.02,2.97,0.04999999999999982
4,1,Shubik,3.0,2.975,0.02499999999999991
4,1,Stein & Rapoport: 0.05,2.98,2.98,0.0
4,1,GRIM,3.0,2.975,0.02499999999999991
4,1,Davis: 10,3.0,2.975,0.02499999999999991
4,1,Graaskamp: 0.05,2.77,3.12,-0.3500000000000001
4,1,Downing,3.01,2.935,0.07499999999999973
4,1,"Feld: 1.0, 0.5, 200",2.04,2.465,-0.4249999999999998
4,1,Joss: 0.9,1.075,1.075,0.0
4,1,Tullock,2.37,2.695,-0.32499999999999973
4,1,Anonymous,2.435,2.21,0.2250000000000001
4,1,Random: 0.5,2.35,1.95,0.40000000000000013
4,2,Cu,3.02,2.97,0.04999999999999982
4,2,Du,0.995,1.02,-0.025000000000000022
4,2,Tit For Tat,3.0,2.975,0.02499999999999991
4,2,spiteful,3.0,2.975,0.02499999999999991
4,2,soft_majo,3.02,2.97,0.04999999999999982
4,2,hard_majo,1.015,1.015,0.0
4,2,per_cd,2.73,1.555,1.175
4,2,per_ccd,2.79,2.49,0.2999999999999998
4,2,per_ddc,2.315,0.69,1.625
4,2,mistrust,1.015,1.015,0.0
4,2,WSLS,3.0,2.975,0.02499999999999991
4,2,TFTT,3.02,2.97,0.04999999999999982
4,2,hard_tft,3.0,2.975,0.02499999999999991
4,2,slow_tft,3.02,2.97,0.04999999999999982
4,2,GrdTFT,3.0,2.975,0.02499999999999991
4,2,prober,1.065,1.04,0.02499999999999991
4,2,mem2,3.0,2.975,0.02499999999999991
4,2,grok:grok-3-mini,3.0,2.975,0.02499999999999991
4,2,Tideman & Chieruzzi,2.98,2.98,0.0
4,2,Nydegger,3.02,2.97,0.04999999999999982
4,2,Grofman,3.0,2.975,0.02499999999999991
4,2,Shubik,3.0,2.975,0.02499999999999991
4,2,Stein & Rapoport: 0.05,2.98,2.98,0.0
4,2,GRIM,3.0,2.975,0.02499999999999991
4,2,Davis: 10,3.0,2.975,0.02499999999999991
4,2,Graaskamp: 0.05,2.76,3.135,-0.375
4,2,Downing,3.01,2.935,0.07499999999999973
4,2,"Feld: 1.0, 0.5, 200",1.755,2.005,-0.25
4,2,Joss: 0.9,1.065,1.065,0.0
4,2,Tullock,2.81,3.11,-0.2999999999999998
4,2,Anonymous,2.35,1.75,0.6000000000000001
4,2,Random: 0.5,2.355,1.905,0.44999999999999996
4,3,Cu,3.02,2.97,0.04999999999999982
4,3,Du,0.995,1.02,-0.025000000000000022
4,3,Tit For Tat,3.0,2.975,0.02499999999999991
4,3,spiteful,3.0,2.975,0.02499999999999991
4,3,soft_majo,3.02,2.97,0.04999999999999982
4,3,hard_majo,1.015,1.015,0.0
4,3,per_cd,2.73,1.555,1.175
4,3,per_ccd,2.79,2.49,0.2999999999999998
4,3,per_ddc,2.315,0.69,1.625
4,3,mistrust,1.015,1.015,0.0
4,3,WSLS,3.0,2.975,0.02499999999999991
4,3,TFTT,3.02,2.97,0.04999999999999982
4,3,hard_tft,3.0,2.975,0.02499999999999991
4,3,slow_tft,3.02,2.97,0.04999999999999982
4,3,GrdTFT,3.0,2.975,0.02499999999999991
4,3,prober,1.065,1.04,0.02499999999999991
4,3,mem2,3.0,2.975,0.02499999999999991
4,3,grok:grok-3-mini,3.0,2.975,0.02499999999999991
4,3,Tideman & Chieruzzi,2.98,2.98,0.0
4,3,Nydegger,3.02,2.97,0.04999999999999982
4,3,Grofman,3.0,2.975,0.02499999999999991
4,3,Shubik,3.0,2.975,0.02499999999999991
4,3,Stein & Rapoport: 0.05,2.98,2.98,0.0
4,3,GRIM,3.0,2.975,0.02499999999999991
4,3,Davis: 10,3.0,2.975,0.02499999999999991
4,3,Graaskamp: 0.05,2.835,3.085,-0.25
4,3,Downing,3.01,2.935,0.07499999999999973
4,3,"Feld: 1.0, 0.5, 200",1.655,1.855,-0.19999999999999996
4,3,Joss: 0.9,1.195,1.295,-0.09999999999999987
4,3,Tullock,2.03,2.18,-0.15000000000000036
4,3,Anonymous,2.345,1.72,0.6250000000000002
4,3,Random: 0.5,2.385,1.96,0.4249999999999998
4,4,Cu,3.02,2.97,0.04999999999999982
4,4,Du,0.995,1.02,-0.025000000000000022
4,4,Tit For Tat,3.0,2.975,0.02499999999999991
4,4,spiteful,3.0,2.975,0.02499999999999991
4,4,soft_majo,3.02,2.97,0.04999999999999982
4,4,hard_majo,1.015,1.015,0.0
4,4,per_cd,2.73,1.555,1.175
4,4,per_ccd,2.79,2.49,0.2999999999999998
4,4,per_ddc,2.315,0.69,1.625
4,4,mistrust,1.015,1.015,0.0
4,4,WSLS,3.0,2.975,0.02499999999999991
4,4,TFTT,3.02,2.97,0.04999999999999982
4,4,hard_tft,3.0,2.975,0.02499999999999991
4,4,slow_tft,3.02,2.97,0.04999999999999982
4,4,GrdTFT,3.0,2.975,0.02499999999999991
4,4,prober,1.065,1.04,0.02499999999999991
4,4,mem2,3.0,2.975,0.02499999999999991
4,4,grok:grok-3-mini,3.0,2.975,0.02499999999999991
4,4,Tideman & Chieruzzi,2.98,2.98,0.0
4,4,Nydegger,3.02,2.97,0.04999999999999982
4,4,Grofman,3.02,2.97,0.04999999999999982
4,4,Shubik,3.0,2.975,0.02499999999999991
4,4,Stein & Rapoport: 0.05,2.98,2.98,0.0
4,4,GRIM,3.0,2.975,0.02499999999999991
4,4,Davis: 10,3.0,2.975,0.02499999999999991
4,4,Graaskamp: 0.05,2.805,3.105,-0.2999999999999998
4,4,Downing,3.01,2.935,0.07499999999999973
4,4,"Feld: 1.0, 0.5, 200",1.7,1.95,-0.25
4,4,Joss: 0.9,1.89,2.115,-0.2250000000000003
4,4,Tullock,2.785,3.085,-0.2999999999999998
4,4,Anonymous,2.395,1.92,0.4750000000000001
4,4,Random: 0.5,2.485,2.11,0.375
